LSOA_CODE,PRACTICE_CODE,PRACTICE_NAME.x,NUMBER_OF_PATIENTS,PCN_CODE,PCN_NAME,SUB_ICB_LOCATION_NAME,ICB_CODE,,,,,
E01029591,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,13
E01029593,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,3
E01029595,M83094,BROOK MEDICAL CENTRE,5,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028833,M83125,7
E01029596,M83094,BROOK MEDICAL CENTRE,5,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,3
E01029597,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028834,M83125,12
E01029599,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,4
E01029600,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028835,M83125,10
E01029601,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,1
E01029603,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028836,M83125,1
E01029606,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028837,M83093,1
E01029609,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,2
E01029610,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,4
E01029611,M83094,BROOK MEDICAL CENTRE,6,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028838,M83668,2
E01029612,M83094,BROOK MEDICAL CENTRE,4,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028841,M83009,1
E01029658,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028842,M83018,18
E01029683,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83093,13
E01029704,M83094,BROOK MEDICAL CENTRE,4,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,1632
E01029705,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,8
E01029736,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,27
E01029749,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028844,M83009,50
E01029760,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83024,1
E01029762,M83094,BROOK MEDICAL CENTRE,79,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,1
E01029763,M83094,BROOK MEDICAL CENTRE,5,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,2
E01029764,M83094,BROOK MEDICAL CENTRE,13,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028845,M83009,9
E01029765,M83094,BROOK MEDICAL CENTRE,10,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83031,16
E01029766,M83094,BROOK MEDICAL CENTRE,4,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83097,5
E01029767,M83094,BROOK MEDICAL CENTRE,12,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,1
E01029768,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,2
E01029769,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83616,1
E01029770,M83094,BROOK MEDICAL CENTRE,5,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,18
E01029771,M83094,BROOK MEDICAL CENTRE,20,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028846,M83009,1
E01029772,M83094,BROOK MEDICAL CENTRE,17,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,1
E01029773,M83094,BROOK MEDICAL CENTRE,8,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,2
E01029774,M83094,BROOK MEDICAL CENTRE,12,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,1
E01029775,M83094,BROOK MEDICAL CENTRE,207,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028847,M83009,6
E01029776,M83094,BROOK MEDICAL CENTRE,64,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,16
E01029777,M83094,BROOK MEDICAL CENTRE,138,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83616,4
E01029778,M83094,BROOK MEDICAL CENTRE,6,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,11
E01029779,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,1
E01029780,M83094,BROOK MEDICAL CENTRE,9,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028849,M83668,2
E01029782,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028850,M83125,3
E01029783,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,4
E01029784,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028851,M83009,1
E01029785,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028853,M83132,1
E01029786,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,1
E01029789,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,1
E01029792,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028854,M83009,1
E01029794,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,2
E01029796,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,5
E01029798,M83094,BROOK MEDICAL CENTRE,5,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028855,M83009,9
E01029799,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83018,1
E01029800,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,7
E01029802,M83094,BROOK MEDICAL CENTRE,26,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,15
E01029804,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83608,1
E01029809,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,14
E01029811,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028856,M83070,1
E01029812,M83094,BROOK MEDICAL CENTRE,4,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83097,9
E01029813,M83094,BROOK MEDICAL CENTRE,7,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,1
E01029815,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,10
E01029817,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028859,M83016,1
E01029819,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83038,1
E01031142,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83097,2
E01033255,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83125,647
E01033257,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83132,5
E01033378,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,29
E01034052,M83094,BROOK MEDICAL CENTRE,51,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,1
E01034053,M83094,BROOK MEDICAL CENTRE,39,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028868,M83017,57
E01034054,M83094,BROOK MEDICAL CENTRE,6,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83024,1
E01034055,M83094,BROOK MEDICAL CENTRE,3,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83070,1
E01034056,M83094,BROOK MEDICAL CENTRE,14,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83092,4
E01034057,M83094,BROOK MEDICAL CENTRE,17,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,2
E01034059,M83094,BROOK MEDICAL CENTRE,8,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028869,M83009,6
E01034124,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83092,2
E01034672,M83094,BROOK MEDICAL CENTRE,2,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028870,M83017,1
E01034745,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83668,2
E01035377,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028873,M83007,1
EMPTY,M83094,BROOK MEDICAL CENTRE,12,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83017,27
W01000425,M83094,BROOK MEDICAL CENTRE,1,U36512,WHITFIELD PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01028874,M83017,80
CLOSED,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83056,1
E01001360,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83140,1
E01002920,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028875,M83005,1
E01007040,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83017,48
E01009043,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83126,1
E01012721,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83138,3
E01013555,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,Y02521,2
E01014213,M83096,TARDIS SURGERY,5,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028876,M83017,21
E01014217,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83624,1
E01014219,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83691,1
E01014228,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028877,M83017,15
E01014229,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028878,M83017,2
E01014234,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83054,1
E01014240,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028879,M83005,3
E01014247,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83017,6
E01014254,M83096,TARDIS SURGERY,5,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028880,M83034,1
E01014255,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028882,M83007,1
E01014259,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83009,1
E01014267,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83017,11
E01014274,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028883,M83017,1
E01014275,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83052,1
E01014278,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83668,2
E01014279,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028891,M83015,2
E01014280,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028892,M83044,1
E01014288,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028895,M83617,1
E01014292,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028899,M83015,742
E01014295,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83017,361
E01014296,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83071,2
E01014298,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83143,1
E01014299,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83627,1
E01014301,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83691,22
E01014310,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83697,4
E01014311,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83709,1
E01014314,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028904,M83670,1
E01014315,M83096,TARDIS SURGERY,6,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028914,M83127,1
E01014316,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028928,M83076,1
E01014317,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028929,M83668,3
E01014318,M83096,TARDIS SURGERY,8,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028931,M83670,1
E01014319,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028942,M83670,2
E01014320,M83096,TARDIS SURGERY,13,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028947,M83668,1
E01014328,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028949,M83036,1
E01014337,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028951,M83092,1
E01014342,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028956,M83057,1
E01014346,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028958,M83627,1
E01014347,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83668,1
E01014360,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028964,M83125,4
E01014362,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028973,M83670,1
E01014363,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028980,M83009,1
E01014364,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028988,M83009,1
E01014365,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028989,M83088,1
E01014366,M83096,TARDIS SURGERY,10,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028994,M83670,1
E01014367,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028997,M83715,4
E01014368,M83096,TARDIS SURGERY,5,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01028998,M83049,1
E01014369,M83096,TARDIS SURGERY,10,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029016,M83668,1
E01018375,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029074,M83638,1
E01018425,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029120,M83076,1
E01019469,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029142,M83670,1
E01019612,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029225,M83670,1
E01025709,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029289,M83067,1
E01029405,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029329,M83723,2
E01029406,M83096,TARDIS SURGERY,28,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029345,M83001,509
E01029422,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83022,1
E01029423,M83096,TARDIS SURGERY,5,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83030,4
E01029430,M83096,TARDIS SURGERY,7,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83059,2
E01029431,M83096,TARDIS SURGERY,2,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83109,4
E01029432,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83130,1
E01029433,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83616,4
E01029459,M83096,TARDIS SURGERY,5,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83637,1
E01029460,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83638,1
E01029461,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83703,558
E01029462,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83717,2
E01029539,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83719,1
E01029585,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83727,2
E01029598,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83738,387
E01029603,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,Y02354,689
E01029637,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,E01029346,M83001,333
E01029681,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83030,1
E01029702,M83096,TARDIS SURGERY,21,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83033,1
E01029703,M83096,TARDIS SURGERY,18,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83048,2
E01029704,M83096,TARDIS SURGERY,3,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83059,1
E01029733,M83096,TARDIS SURGERY,4,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83063,2
E01029744,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83109,2
E01029753,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83608,1
E01029755,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83617,1
E01029761,M83096,TARDIS SURGERY,35,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83637,3
E01029766,M83096,TARDIS SURGERY,1,U91937,MOORLANDS & RURAL PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05G,QNC,,,,M83703,713
